"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Ceremony","CeremonyYear"
"Best Actor","Winner","Coming Home","Event-43-1978","tt0077362","Coming Home","nm0000685","Jon Voight",NA,NA,"043","1978"
"Best Actor",NA,"The Buddy Holly Story","Event-43-1978","tt0077280","The Buddy Holly Story","nm0000997","Gary Busey",NA,NA,"043","1978"
"Best Actor",NA,"The Deer Hunter","Event-43-1978","tt0077416","The Deer Hunter","nm0000134","Robert De Niro",NA,NA,"043","1978"
"Best Actress","Winner","Autumn Sonata","Event-43-1978","tt0077711","Autumn Sonata","nm0000006","Ingrid Bergman",NA,NA,"043","1978"
"Best Actress",NA,"An Unmarried Woman","Event-43-1978","tt0078444","An Unmarried Woman","nm0001049","Jill Clayburgh",NA,NA,"043","1978"
"Best Actress",NA,"Coming Home","Event-43-1978","tt0077362","Coming Home","nm0000404","Jane Fonda",NA,NA,"043","1978"
"Best Director","Winner","Days of Heaven","Event-43-1978","tt0077405","Days of Heaven","nm0000517","Terrence Malick",NA,NA,"043","1978"
"Best Director",NA,"An Unmarried Woman","Event-43-1978","tt0078444","An Unmarried Woman","nm0005196","Paul Mazursky",NA,NA,"043","1978"
"Best Director",NA,"Autumn Sonata","Event-43-1978","tt0077711","Autumn Sonata","nm0000005","Ingmar Bergman",NA,NA,"043","1978"
"Best Film","Winner",NA,"Event-43-1978","tt0077416","The Deer Hunter",NA,NA,NA,NA,"043","1978"
"Best Film",NA,NA,"Event-43-1978","tt0077405","Days of Heaven",NA,NA,NA,NA,"043","1978"
"Best Film",NA,NA,"Event-43-1978","tt0078444","An Unmarried Woman",NA,NA,NA,NA,"043","1978"
"Best Foreign Language Film","Winner",NA,"Event-43-1978","tt0070506","Bread and Chocolate",NA,NA,NA,NA,"043","1978"
"Best Foreign Language Film",NA,NA,"Event-43-1978","tt0077711","Autumn Sonata",NA,NA,NA,NA,"043","1978"
"Best Foreign Language Film",NA,NA,"Event-43-1978","tt0075119","A Slave of Love",NA,NA,NA,NA,"043","1978"
"Best Screenplay","Winner","Paul Mazursky","Event-43-1978","tt0078444","An Unmarried Woman","nm0005196","Paul Mazursky",NA,NA,"043","1978"
"Best Screenplay",NA,"Franco Brusati","Event-43-1978","tt0070506","Bread and Chocolate","nm0116663","Franco Brusati",NA,NA,"043","1978"
"Best Screenplay",NA,"Bertrand Blier","Event-43-1978","tt0078122","Get Out Your Handkerchiefs","nm0088397","Bertrand Blier",NA,NA,"043","1978"
"Best Screenplay",NA,"Larry Gelbart, Sheldon Keller","Event-43-1978","tt0077952","Movie Movie","nm0312205","Larry Gelbart",NA,NA,"043","1978"
"Best Screenplay",NA,"Larry Gelbart, Sheldon Keller","Event-43-1978","tt0077952","Movie Movie","nm0445766","Sheldon Keller",NA,NA,"043","1978"
"Best Supporting Actor","Winner","The Deer Hunter","Event-43-1978","tt0077416","The Deer Hunter","nm0000686","Christopher Walken",NA,NA,"043","1978"
"Best Supporting Actor",NA,"Comes a Horseman","Event-43-1978","tt0077360","Comes a Horseman","nm0002070","Richard Farnsworth",NA,NA,"043","1978"
"Best Supporting Actor",NA,"Movie Movie","Event-43-1978","tt0077952","Movie Movie","nm0000960","Barry Bostwick",NA,NA,"043","1978"
"Best Supporting Actress","Winner","Interiors","Event-43-1978","tt0077742","Interiors","nm0822972","Maureen Stapleton",NA,NA,"043","1978"
"Best Supporting Actress",NA,"California Suite","Event-43-1978","tt0077289","California Suite","nm0001749","Maggie Smith",NA,NA,"043","1978"
"Best Supporting Actress",NA,"The Deer Hunter","Event-43-1978","tt0077416","The Deer Hunter","nm0000658","Meryl Streep",NA,NA,"043","1978"
"Best Actor","Winner","Kramer vs. Kramer","Event-44-1979","tt0079417","Kramer vs. Kramer","nm0000163","Dustin Hoffman",NA,NA,"044","1979"
"Best Actor",NA,"Being There","Event-44-1979","tt0078841","Being There","nm0000634","Peter Sellers",NA,NA,"044","1979"
"Best Actor",NA,"North Dallas Forty","Event-44-1979","tt0079640","North Dallas Forty","nm0000560","Nick Nolte",NA,NA,"044","1979"
"Best Actress","Winner","Norma Rae","Event-44-1979","tt0079638","Norma Rae","nm0000398","Sally Field",NA,NA,"044","1979"
"Best Actress",NA,"The Rose","Event-44-1979","tt0079826","The Rose","nm0000541","Bette Midler",NA,NA,"044","1979"
"Best Actress",NA,"The Marriage of Maria Braun","Event-44-1979","tt0079095","The Marriage of Maria Braun","nm0778016","Hanna Schygulla",NA,NA,"044","1979"
"Best Director","Winner","Manhattan","Event-44-1979","tt0079522","Manhattan","nm0000095","Woody Allen",NA,NA,"044","1979"
"Best Director",NA,"Kramer vs. Kramer","Event-44-1979","tt0079417","Kramer vs. Kramer","nm0000914","Robert Benton",NA,NA,"044","1979"
"Best Director",NA,"All That Jazz","Event-44-1979","tt0078754","All That Jazz","nm0002080","Bob Fosse",NA,NA,"044","1979"
"Best Film","Winner",NA,"Event-44-1979","tt0079417","Kramer vs. Kramer",NA,NA,NA,NA,"044","1979"
"Best Film",NA,NA,"Event-44-1979","tt0078902","Breaking Away",NA,NA,NA,NA,"044","1979"
"Best Film",NA,NA,"Event-44-1979","tt0079522","Manhattan",NA,NA,NA,NA,"044","1979"
"Best Foreign Language Film","Winner",NA,"Event-44-1979","tt0077138","The Tree of Wooden Clogs",NA,NA,NA,NA,"044","1979"
"Best Foreign Language Film",NA,NA,"Event-44-1979","tt0077288","La Cage aux folles",NA,NA,NA,NA,"044","1979"
"Best Foreign Language Film",NA,NA,"Event-44-1979","tt0075939","Peppermint Soda",NA,NA,NA,NA,"044","1979"
"Best Foreign Language Film",NA,NA,"Event-44-1979","tt0076734","Soldier of Orange",NA,NA,NA,NA,"044","1979"
"Best Screenplay","Winner","Steve Tesich","Event-44-1979","tt0078902","Breaking Away","nm0856270","Steve Tesich",NA,NA,"044","1979"
"Best Screenplay",NA,"Woody Allen, Marshall Brickman","Event-44-1979","tt0079522","Manhattan","nm0000095","Woody Allen",NA,NA,"044","1979"
"Best Screenplay",NA,"Woody Allen, Marshall Brickman","Event-44-1979","tt0079522","Manhattan","nm0108613","Marshall Brickman",NA,NA,"044","1979"
"Best Screenplay",NA,"Jerzy Kosinski","Event-44-1979","tt0078841","Being There","nm0467085","Jerzy Kosinski",NA,NA,"044","1979"
"Best Supporting Actor","Winner","Being There","Event-44-1979","tt0078841","Being There","nm0002048","Melvyn Douglas",NA,NA,"044","1979"
"Best Supporting Actor",NA,"The Rose","Event-44-1979","tt0079826","The Rose","nm0002078","Frederic Forrest",NA,NA,"044","1979"
"Best Supporting Actor",NA,"The Onion Field","Event-44-1979","tt0079668","The Onion Field","nm0000249","James Woods",NA,NA,"044","1979"
"Best Supporting Actor",NA,"The Seduction of Joe Tynan","Event-44-1979","tt0079875","The Seduction of Joe Tynan","nm0002048","Melvyn Douglas",NA,NA,"044","1979"
"Best Supporting Actress","Winner","Kramer vs. Kramer, The Seduction of Joe Tynan","Event-44-1979","tt0079417","Kramer vs. Kramer","nm0000658","Meryl Streep",NA,NA,"044","1979"
"Best Supporting Actress","Winner","Kramer vs. Kramer, The Seduction of Joe Tynan","Event-44-1979","tt0079875","The Seduction of Joe Tynan","nm0000658","Meryl Streep",NA,NA,"044","1979"
"Best Supporting Actress",NA,"Kramer vs. Kramer","Event-44-1979","tt0079417","Kramer vs. Kramer","nm0000737","Jane Alexander",NA,NA,"044","1979"
"Best Supporting Actress",NA,"Breaking Away","Event-44-1979","tt0078902","Breaking Away","nm0057363","Barbara Barrie",NA,NA,"044","1979"
"Best Actor","Winner","Raging Bull","Event-45-1980","tt0081398","Raging Bull","nm0000134","Robert De Niro",NA,NA,"045","1980"
"Best Actor",NA,"The Great Santini","Event-45-1980","tt0079239","The Great Santini","nm0000380","Robert Duvall",NA,NA,"045","1980"
"Best Actor",NA,"The Stunt Man","Event-45-1980","tt0081568","The Stunt Man","nm0000564","Peter O'Toole",NA,NA,"045","1980"
"Best Actress","Winner","Coal Miner's Daughter","Event-45-1980","tt0080549","Coal Miner's Daughter","nm0000651","Sissy Spacek",NA,NA,"045","1980"
"Best Actress",NA,"Private Benjamin","Event-45-1980","tt0081375","Private Benjamin","nm0000443","Goldie Hawn",NA,NA,"045","1980"
"Best Actress",NA,"Ordinary People","Event-45-1980","tt0081283","Ordinary People","nm0001546","Mary Tyler Moore",NA,NA,"045","1980"
"Best Cinematographer","Winner","Geoffrey Unsworth, Ghislain Cloquet","Event-45-1980","tt0080009","Tess","nm0005910","Geoffrey Unsworth",NA,NA,"045","1980"
"Best Cinematographer","Winner","Geoffrey Unsworth, Ghislain Cloquet","Event-45-1980","tt0080009","Tess","nm0005669","Ghislain Cloquet",NA,NA,"045","1980"
"Best Director","Winner","Melvin and Howard","Event-45-1980","tt0081150","Melvin and Howard","nm0001129","Jonathan Demme",NA,NA,"045","1980"
"Best Director",NA,"Raging Bull","Event-45-1980","tt0081398","Raging Bull","nm0000217","Martin Scorsese",NA,NA,"045","1980"
"Best Director",NA,"Ordinary People","Event-45-1980","tt0081283","Ordinary People","nm0000602","Robert Redford",NA,NA,"045","1980"
"Best Director",NA,"Dressed to Kill","Event-45-1980","tt0080661","Dressed to Kill","nm0000361","Brian De Palma",NA,NA,"045","1980"
"Best Documentary","Winner",NA,"Event-45-1980","tt0078850","Best Boy",NA,NA,NA,NA,"045","1980"
"Best Film","Winner",NA,"Event-45-1980","tt0081283","Ordinary People",NA,NA,NA,NA,"045","1980"
"Best Film",NA,NA,"Event-45-1980","tt0081150","Melvin and Howard",NA,NA,NA,NA,"045","1980"
"Best Film",NA,NA,"Event-45-1980","tt0081398","Raging Bull",NA,NA,NA,NA,"045","1980"
"Best Film",NA,NA,"Event-45-1980","tt0080661","Dressed to Kill",NA,NA,NA,NA,"045","1980"
"Best Film",NA,NA,"Event-45-1980","tt0081176","My American Uncle",NA,NA,NA,NA,"045","1980"
"Best Film",NA,NA,"Event-45-1980","tt0080140","Wise Blood",NA,NA,NA,NA,"045","1980"
"Best Foreign Language Film","Winner",NA,"Event-45-1980","tt0081176","My American Uncle",NA,NA,NA,NA,"045","1980"
"Best Foreign Language Film",NA,NA,"Event-45-1980","tt0080310","Breaker Morant",NA,NA,NA,NA,"045","1980"
"Best Foreign Language Film",NA,NA,"Event-45-1980","tt0080009","Tess",NA,NA,NA,NA,"045","1980"
"Best Screenplay","Winner","Bo Goldman","Event-45-1980","tt0081150","Melvin and Howard","nm0325743","Bo Goldman",NA,NA,"045","1980"
"Best Screenplay",NA,"Jean Gruault","Event-45-1980","tt0081176","My American Uncle","nm0344171","Jean Gruault",NA,NA,"045","1980"
"Best Screenplay",NA,"John Sayles","Event-45-1980","tt0081420","Return of the Secaucus Seven","nm0000626","John Sayles",NA,NA,"045","1980"
"Best Supporting Actor","Winner","Raging Bull","Event-45-1980","tt0081398","Raging Bull","nm0000582","Joe Pesci",NA,NA,"045","1980"
"Best Supporting Actor",NA,"Melvin and Howard","Event-45-1980","tt0081150","Melvin and Howard","nm0001673","Jason Robards",NA,NA,"045","1980"
"Best Supporting Actor",NA,"Ordinary People","Event-45-1980","tt0081283","Ordinary People","nm0000459","Timothy Hutton",NA,NA,"045","1980"
"Best Supporting Actress","Winner","Melvin and Howard","Event-45-1980","tt0081150","Melvin and Howard","nm0005460","Mary Steenburgen",NA,NA,"045","1980"
"Best Supporting Actress",NA,"Urban Cowboy","Event-45-1980","tt0081696","Urban Cowboy","nm0000700","Debra Winger",NA,NA,"045","1980"
"Best Supporting Actress",NA,"Wise Blood","Event-45-1980","tt0080140","Wise Blood","nm0763168","Mary Nell Santacroce",NA,NA,"045","1980"
"Best Supporting Actress",NA,"Resurrection","Event-45-1980","tt0081414","Resurrection","nm0499170","Eva Le Gallienne",NA,NA,"045","1980"
"Best Actor","Winner","Atlantic City","Event-46-1981","tt0080388","Atlantic City","nm0000044","Burt Lancaster",NA,NA,"046","1981"
"Best Actor",NA,"On Golden Pond","Event-46-1981","tt0082846","On Golden Pond","nm0000020","Henry Fonda",NA,NA,"046","1981"
"Best Actor",NA,"True Confessions","Event-46-1981","tt0083232","True Confessions","nm0000380","Robert Duvall",NA,NA,"046","1981"
"Best Actress","Winner","Stevie","Event-46-1981","tt0078321","Stevie","nm0413559","Glenda Jackson",NA,NA,"046","1981"
"Best Actress",NA,"Mommie Dearest","Event-46-1981","tt0082766","Mommie Dearest","nm0001159","Faye Dunaway",NA,NA,"046","1981"
"Best Actress",NA,"Reds","Event-46-1981","tt0082979","Reds","nm0000473","Diane Keaton",NA,NA,"046","1981"
"Best Cinematographer","Winner","David Watkin","Event-46-1981","tt0082158","Chariots of Fire","nm0914239","David Watkin",NA,NA,"046","1981"
"Best Cinematographer",NA,"Gordon Willis","Event-46-1981","tt0082894","Pennies from Heaven","nm0932336","Gordon Willis",NA,NA,"046","1981"
"Best Cinematographer",NA,"Vittorio Storaro","Event-46-1981","tt0082979","Reds","nm0005886","Vittorio Storaro",NA,NA,"046","1981"
"Best Director","Winner","Prince of the City","Event-46-1981","tt0082945","Prince of the City","nm0001486","Sidney Lumet",NA,NA,"046","1981"
"Best Director",NA,"Atlantic City","Event-46-1981","tt0080388","Atlantic City","nm0001501","Louis Malle",NA,NA,"046","1981"
"Best Director",NA,"Chariots of Fire","Event-46-1981","tt0082158","Chariots of Fire","nm0399853","Hugh Hudson",NA,NA,"046","1981"
"Best Director",NA,"Reds","Event-46-1981","tt0082979","Reds","nm0000886","Warren Beatty",NA,NA,"046","1981"
"Best Documentary","Winner",NA,"Event-46-1981",NA,NA,NA,NA,NA,NA,"046","1981"
"Best Film","Winner",NA,"Event-46-1981","tt0082979","Reds",NA,NA,NA,NA,"046","1981"
"Best Film",NA,NA,"Event-46-1981","tt0082945","Prince of the City",NA,NA,NA,NA,"046","1981"
"Best Film",NA,NA,"Event-46-1981","tt0080388","Atlantic City",NA,NA,NA,NA,"046","1981"
"Best Film",NA,NA,"Event-46-1981","tt0082158","Chariots of Fire",NA,NA,NA,NA,"046","1981"
"Best Foreign Language Film","Winner",NA,"Event-46-1981","tt0082912","Pixote",NA,NA,NA,NA,"046","1981"
"Best Foreign Language Film",NA,NA,"Event-46-1981","tt0082222","Man of Iron",NA,NA,NA,NA,"046","1981"
"Best Foreign Language Film",NA,NA,"Event-46-1981","tt0080610","The Last Metro",NA,NA,NA,NA,"046","1981"
"Best Screenplay","Winner","John Guare","Event-46-1981","tt0080388","Atlantic City","nm0345359","John Guare",NA,NA,"046","1981"
"Best Screenplay",NA,"Jay Presson Allen, Sidney Lumet","Event-46-1981","tt0082945","Prince of the City","nm0696319","Jay Presson Allen",NA,NA,"046","1981"
"Best Screenplay",NA,"Jay Presson Allen, Sidney Lumet","Event-46-1981","tt0082945","Prince of the City","nm0001486","Sidney Lumet",NA,NA,"046","1981"
"Best Screenplay",NA,"Steve Gordon","Event-46-1981","tt0082031","Arthur","nm0330619","Steve Gordon",NA,NA,"046","1981"
"Best Screenplay",NA,"Dennis Potter","Event-46-1981","tt0082894","Pennies from Heaven","nm0693259","Dennis Potter",NA,NA,"046","1981"
"Best Supporting Actor","Winner","Arthur","Event-46-1981","tt0082031","Arthur","nm0000024","John Gielgud",NA,NA,"046","1981"
"Best Supporting Actor",NA,"Reds","Event-46-1981","tt0082979","Reds","nm0000197","Jack Nicholson",NA,NA,"046","1981"
"Best Supporting Actor",NA,"Prince of the City","Event-46-1981","tt0082945","Prince of the City","nm0001583","Jerry Orbach",NA,NA,"046","1981"
"Best Supporting Actor",NA,"Ragtime","Event-46-1981","tt0082970","Ragtime","nm0738415","Howard E. Rollins Jr.",NA,NA,"046","1981"
"Best Supporting Actress","Winner","Stevie","Event-46-1981","tt0078321","Stevie","nm0913332","Mona Washbourne",NA,NA,"046","1981"
"Best Supporting Actress",NA,"Pixote","Event-46-1981","tt0082912","Pixote","nm0702479","Marília Pêra",NA,NA,"046","1981"
"Best Supporting Actress",NA,"Reds","Event-46-1981","tt0082979","Reds","nm0822972","Maureen Stapleton",NA,NA,"046","1981"
"Best Actor","Winner","Gandhi","Event-47-1982","tt0083987","Gandhi","nm0001426","Ben Kingsley",NA,NA,"047","1982"
"Best Actor",NA,"Tootsie","Event-47-1982","tt0084805","Tootsie","nm0000163","Dustin Hoffman",NA,NA,"047","1982"
"Best Actor",NA,"My Favorite Year","Event-47-1982","tt0084370","My Favorite Year","nm0000564","Peter O'Toole",NA,NA,"047","1982"
"Best Actress","Winner","Sophie's Choice","Event-47-1982","tt0084707","Sophie's Choice","nm0000658","Meryl Streep",NA,NA,"047","1982"
"Best Actress",NA,"Shoot the Moon","Event-47-1982","tt0084675","Shoot the Moon","nm0000473","Diane Keaton",NA,NA,"047","1982"
"Best Actress",NA,"Frances","Event-47-1982","tt0083967","Frances","nm0001448","Jessica Lange",NA,NA,"047","1982"
"Best Cinematographer","Winner","Néstor Almendros","Event-47-1982","tt0084707","Sophie's Choice","nm0000743","Néstor Almendros",NA,NA,"047","1982"
"Best Cinematographer",NA,"Philippe Rousselot","Event-47-1982","tt0082269","Diva","nm0003542","Philippe Rousselot",NA,NA,"047","1982"
"Best Cinematographer",NA,"Jordan Cronenweth","Event-47-1982","tt0083658","Blade Runner","nm0005675","Jordan Cronenweth",NA,NA,"047","1982"
"Best Director","Winner","Tootsie","Event-47-1982","tt0084805","Tootsie","nm0001628","Sydney Pollack",NA,NA,"047","1982"
"Best Director",NA,"E.T. the Extra-Terrestrial","Event-47-1982","tt0083866","E.T. the Extra-Terrestrial","nm0000229","Steven Spielberg",NA,NA,"047","1982"
"Best Director",NA,"Gandhi","Event-47-1982","tt0083987","Gandhi","nm0000277","Richard Attenborough",NA,NA,"047","1982"
"Best Documentary","Winner",NA,"Event-47-1982",NA,NA,NA,NA,NA,NA,"047","1982"
"Best Film","Winner",NA,"Event-47-1982","tt0083987","Gandhi",NA,NA,NA,NA,"047","1982"
"Best Film",NA,NA,"Event-47-1982","tt0084805","Tootsie",NA,NA,NA,NA,"047","1982"
"Best Film",NA,NA,"Event-47-1982","tt0083866","E.T. the Extra-Terrestrial",NA,NA,NA,NA,"047","1982"
"Best Film",NA,NA,"Event-47-1982","tt0084335","Missing",NA,NA,NA,NA,"047","1982"
"Best Foreign Language Film","Winner",NA,"Event-47-1982","tt0082729","Time Stands Still",NA,NA,NA,NA,"047","1982"
"Best Foreign Language Film",NA,NA,"Event-47-1982","tt0082053","A Good Marriage",NA,NA,NA,NA,"047","1982"
"Best Foreign Language Film",NA,NA,"Event-47-1982","tt0083226","Three Brothers",NA,NA,NA,NA,"047","1982"
"Best Screenplay","Winner","Murray Schisgal, Larry Gelbart","Event-47-1982","tt0084805","Tootsie","nm0772003","Murray Schisgal",NA,NA,"047","1982"
"Best Screenplay","Winner","Murray Schisgal, Larry Gelbart","Event-47-1982","tt0084805","Tootsie","nm0312205","Larry Gelbart",NA,NA,"047","1982"
"Best Screenplay",NA,"Barry Levinson","Event-47-1982","tt0083833","Diner","nm0001469","Barry Levinson",NA,NA,"047","1982"
"Best Screenplay",NA,"Costa-Gavras, Donald E. Stewart","Event-47-1982","tt0084335","Missing","nm0002020","Costa-Gavras",NA,NA,"047","1982"
"Best Screenplay",NA,"Costa-Gavras, Donald E. Stewart","Event-47-1982","tt0084335","Missing","nm0829329","Donald E. Stewart",NA,NA,"047","1982"
"Best Supporting Actor","Winner","The World According to Garp","Event-47-1982","tt0084917","The World According to Garp","nm0001475","John Lithgow",NA,NA,"047","1982"
"Best Supporting Actor",NA,"Tootsie","Event-47-1982","tt0084805","Tootsie","nm0310960","George Gaynes",NA,NA,"047","1982"
"Best Supporting Actor",NA,"Victor/Victoria","Event-47-1982","tt0084865","Victor/Victoria","nm0696481","Robert Preston",NA,NA,"047","1982"
"Best Supporting Actress","Winner","Tootsie","Event-47-1982","tt0084805","Tootsie","nm0001448","Jessica Lange",NA,NA,"047","1982"
"Best Supporting Actress",NA,"The World According to Garp","Event-47-1982","tt0084917","The World According to Garp","nm0000335","Glenn Close",NA,NA,"047","1982"
"Best Supporting Actress",NA,"Victor/Victoria","Event-47-1982","tt0084865","Victor/Victoria","nm0000690","Lesley Ann Warren",NA,NA,"047","1982"
