"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Ceremony","CeremonyYear"
"Best Actor","Winner","Dog Day Afternoon","Event-1-1975","tt0072890","Dog Day Afternoon","nm0000199","Al Pacino",NA,NA,"001","1975"
"Best Actress","Winner","A Brief Vacation","Event-1-1975","tt0069823","A Brief Vacation","nm0093030","Florinda Bolkan",NA,NA,"001","1975"
"Best Cinematography","Winner","John Alcott","Event-1-1975","tt0072684","Barry Lyndon","nm0005633","John Alcott",NA,NA,"001","1975"
"Best Director","Winner","Dog Day Afternoon","Event-1-1975","tt0072890","Dog Day Afternoon","nm0001486","Sidney Lumet",NA,NA,"001","1975"
"Best Foreign Film","Winner","Claude Lelouch","Event-1-1975","tt0072307","And Now My Love","nm0500988","Claude Lelouch",NA,NA,"001","1975"
"Best Picture","Winner",NA,"Event-1-1975","tt0072890","Dog Day Afternoon",NA,NA,NA,NA,"001","1975"
"Best Picture","Winner",NA,"Event-1-1975","tt0073486","One Flew Over the Cuckoo's Nest",NA,NA,NA,NA,"001","1975"
"Best Screenplay","Winner","Joan Tewkesbury","Event-1-1975","tt0073440","Nashville","nm0570219","Joan Tewkesbury",NA,NA,"001","1975"
"Best Actor","Winner","Under the Volcano","Event-10-1984","tt0088322","Under the Volcano","nm0001215","Albert Finney",NA,NA,"010","1984"
"Best Actor","Winner","Amadeus","Event-10-1984","tt0086879","Amadeus","nm0000719","F. Murray Abraham",NA,NA,"010","1984"
"Best Actress","Winner","Crimes of Passion, Romancing the Stone","Event-10-1984","tt0087100","Crimes of Passion","nm0000678","Kathleen Turner",NA,NA,"010","1984"
"Best Actress","Winner","Crimes of Passion, Romancing the Stone","Event-10-1984","tt0088011","Romancing the Stone","nm0000678","Kathleen Turner",NA,NA,"010","1984"
"Best Actress",NA,"The Bostonians","Event-10-1984","tt0086992","The Bostonians","nm0000603","Vanessa Redgrave",NA,NA,"010","1984"
"Best Cinematography","Winner","Chris Menges","Event-10-1984","tt0087553","The Killing Fields","nm0579580","Chris Menges",NA,NA,"010","1984"
"Best Cinematography",NA,"Robby Müller","Event-10-1984","tt0087995","Repo Man","nm0005810","Robby Müller",NA,NA,"010","1984"
"Best Director","Winner","Amadeus","Event-10-1984","tt0086879","Amadeus","nm0001232","Milos Forman",NA,NA,"010","1984"
"Best Director",NA,"Once Upon a Time in America","Event-10-1984","tt0087843","Once Upon a Time in America","nm0001466","Sergio Leone",NA,NA,"010","1984"
"Best Foreign Film","Winner","Paul Verhoeven","Event-10-1984","tt0086543","The 4th Man","nm0000682","Paul Verhoeven",NA,NA,"010","1984"
"Best Foreign Film",NA,"Jamie Uys","Event-10-1984","tt0080801","The Gods Must Be Crazy","nm0371059","Jamie Uys",NA,NA,"010","1984"
"Best Music","Winner","Ennio Morricone","Event-10-1984","tt0087843","Once Upon a Time in America","nm0001553","Ennio Morricone",NA,NA,"010","1984"
"Best Music",NA,"Wolfgang Amadeus Mozart","Event-10-1984","tt0086879","Amadeus","nm0003665","Wolfgang Amadeus Mozart",NA,NA,"010","1984"
"Best Picture","Winner",NA,"Event-10-1984","tt0086879","Amadeus",NA,NA,NA,NA,"010","1984"
"Best Picture",NA,NA,"Event-10-1984","tt0087843","Once Upon a Time in America",NA,NA,NA,NA,"010","1984"
"Best Screenplay","Winner","Peter Shaffer","Event-10-1984","tt0086879","Amadeus","nm0787323","Peter Shaffer",NA,NA,"010","1984"
"Best Screenplay",NA,"Alan Rudolph","Event-10-1984","tt0087054","Choose Me","nm0748928","Alan Rudolph",NA,NA,"010","1984"
"Best Supporting Actor","Winner","A Soldier's Story","Event-10-1984","tt0088146","A Soldier's Story","nm0128360","Adolph Caesar",NA,NA,"010","1984"
"Best Supporting Actor",NA,"Places in the Heart, The Killing Fields","Event-10-1984","tt0087921","Places in the Heart","nm0000518","John Malkovich",NA,NA,"010","1984"
"Best Supporting Actor",NA,"Places in the Heart, The Killing Fields","Event-10-1984","tt0087553","The Killing Fields","nm0000518","John Malkovich",NA,NA,"010","1984"
"Best Supporting Actress","Winner","A Passage to India","Event-10-1984","tt0087892","A Passage to India","nm0001919","Peggy Ashcroft",NA,NA,"010","1984"
"Best Supporting Actress",NA,"Swing Shift","Event-10-1984","tt0088213","Swing Shift","nm0001441","Christine Lahti",NA,NA,"010","1984"
"Best Actor","Winner","Kiss of the Spider Woman","Event-11-1985","tt0089424","Kiss of the Spider Woman","nm0000458","William Hurt",NA,NA,"011","1985"
"Best Actor",NA,"Prizzi's Honor","Event-11-1985","tt0089841","Prizzi's Honor","nm0000197","Jack Nicholson",NA,NA,"011","1985"
"Best Actress","Winner","Out of Africa","Event-11-1985","tt0089755","Out of Africa","nm0000658","Meryl Streep",NA,NA,"011","1985"
"Best Actress",NA,"The Color Purple","Event-11-1985","tt0088939","The Color Purple","nm0000155","Whoopi Goldberg",NA,NA,"011","1985"
"Best Cinematography","Winner","David Watkin","Event-11-1985","tt0089755","Out of Africa","nm0914239","David Watkin",NA,NA,"011","1985"
"Best Director","Winner","Brazil","Event-11-1985","tt0088846","Brazil","nm0000416","Terry Gilliam",NA,NA,"011","1985"
"Best Director",NA,"Ran","Event-11-1985","tt0089881","Ran","nm0000041","Akira Kurosawa",NA,NA,"011","1985"
"Best Foreign Film","Winner","Akira Kurosawa","Event-11-1985","tt0089881","Ran","nm0000041","Akira Kurosawa",NA,NA,"011","1985"
"Best Foreign Film","Winner","Luis Puenzo","Event-11-1985","tt0089276","The Official Story","nm0699933","Luis Puenzo",NA,NA,"011","1985"
"Best Music","Winner","Tôru Takemitsu","Event-11-1985","tt0089881","Ran","nm0006316","Tôru Takemitsu",NA,NA,"011","1985"
"Best Music",NA,"Mark Isham","Event-11-1985","tt0090209","Trouble in Mind","nm0006142","Mark Isham",NA,NA,"011","1985"
"Best Picture","Winner",NA,"Event-11-1985","tt0088846","Brazil",NA,NA,NA,NA,"011","1985"
"Best Picture",NA,NA,"Event-11-1985","tt0089755","Out of Africa",NA,NA,NA,NA,"011","1985"
"Best Screenplay","Winner","Terry Gilliam, Charles McKeown, Tom Stoppard","Event-11-1985","tt0088846","Brazil","nm0000416","Terry Gilliam",NA,NA,"011","1985"
"Best Screenplay","Winner","Terry Gilliam, Charles McKeown, Tom Stoppard","Event-11-1985","tt0088846","Brazil","nm0571650","Charles McKeown",NA,NA,"011","1985"
"Best Screenplay","Winner","Terry Gilliam, Charles McKeown, Tom Stoppard","Event-11-1985","tt0088846","Brazil","nm0001779","Tom Stoppard",NA,NA,"011","1985"
"Best Screenplay",NA,"Richard Condon, Janet Roach","Event-11-1985","tt0089841","Prizzi's Honor","nm0174410","Richard Condon",NA,NA,"011","1985"
"Best Screenplay",NA,"Richard Condon, Janet Roach","Event-11-1985","tt0089841","Prizzi's Honor","nm0730027","Janet Roach",NA,NA,"011","1985"
"Best Supporting Actor","Winner","Plenty, The Shooting Party","Event-11-1985","tt0089816","Plenty","nm0000024","John Gielgud",NA,NA,"011","1985"
"Best Supporting Actor","Winner","Plenty, The Shooting Party","Event-11-1985","tt0088111","The Shooting Party","nm0000024","John Gielgud",NA,NA,"011","1985"
"Best Supporting Actor",NA,"Prizzi's Honor","Event-11-1985","tt0089841","Prizzi's Honor","nm0382676","William Hickey",NA,NA,"011","1985"
"Best Supporting Actress","Winner","Prizzi's Honor","Event-11-1985","tt0089841","Prizzi's Honor","nm0001378","Anjelica Huston",NA,NA,"011","1985"
"Best Supporting Actress",NA,"The Color Purple","Event-11-1985","tt0088939","The Color Purple","nm0001856","Oprah Winfrey",NA,NA,"011","1985"
"Best Actor","Winner","Mona Lisa","Event-12-1986","tt0091538","Mona Lisa","nm0001364","Bob Hoskins",NA,NA,"012","1986"
"Best Actor",NA,"'Round Midnight","Event-12-1986","tt0090557","'Round Midnight","nm0330143","Dexter Gordon",NA,NA,"012","1986"
"Best Actress","Winner","Vagabond","Event-12-1986","tt0089960","Vagabond","nm0094789","Sandrine Bonnaire",NA,NA,"012","1986"
"Best Actress",NA,"Children of a Lesser God","Event-12-1986","tt0090830","Children of a Lesser God","nm0559144","Marlee Matlin",NA,NA,"012","1986"
"Best Cinematography","Winner","Chris Menges","Event-12-1986","tt0091530","The Mission","nm0579580","Chris Menges",NA,NA,"012","1986"
"Best Cinematography",NA,"Bruno de Keyzer","Event-12-1986","tt0090557","'Round Midnight","nm0005756","Bruno de Keyzer",NA,NA,"012","1986"
"Best Director","Winner","Blue Velvet","Event-12-1986","tt0090756","Blue Velvet","nm0000186","David Lynch",NA,NA,"012","1986"
"Best Director",NA,"Hannah and Her Sisters","Event-12-1986","tt0091167","Hannah and Her Sisters","nm0000095","Woody Allen",NA,NA,"012","1986"
"Best Foreign Film","Winner","Agnès Varda","Event-12-1986","tt0089960","Vagabond","nm0889513","Agnès Varda",NA,NA,"012","1986"
"Best Foreign Film",NA,"Stephen Frears","Event-12-1986","tt0091578","My Beautiful Laundrette","nm0001241","Stephen Frears",NA,NA,"012","1986"
"Best Music","Winner","Herbie Hancock, Dexter Gordon","Event-12-1986","tt0090557","'Round Midnight","nm0359372","Herbie Hancock",NA,NA,"012","1986"
"Best Music","Winner","Herbie Hancock, Dexter Gordon","Event-12-1986","tt0090557","'Round Midnight","nm0330143","Dexter Gordon",NA,NA,"012","1986"
"Best Music",NA,"Ennio Morricone","Event-12-1986","tt0091530","The Mission","nm0001553","Ennio Morricone",NA,NA,"012","1986"
"Best Picture","Winner",NA,"Event-12-1986","tt0091167","Hannah and Her Sisters",NA,NA,NA,NA,"012","1986"
"Best Picture",NA,NA,"Event-12-1986","tt0090756","Blue Velvet",NA,NA,NA,NA,"012","1986"
"Best Screenplay","Winner","Woody Allen","Event-12-1986","tt0091167","Hannah and Her Sisters","nm0000095","Woody Allen",NA,NA,"012","1986"
"Best Screenplay",NA,"David Lynch","Event-12-1986","tt0090756","Blue Velvet","nm0000186","David Lynch",NA,NA,"012","1986"
"Best Supporting Actor","Winner","Blue Velvet, Hoosiers","Event-12-1986","tt0090756","Blue Velvet","nm0000454","Dennis Hopper",NA,NA,"012","1986"
"Best Supporting Actor","Winner","Blue Velvet, Hoosiers","Event-12-1986","tt0091217","Hoosiers","nm0000454","Dennis Hopper",NA,NA,"012","1986"
"Best Supporting Actor",NA,"Hannah and Her Sisters, Mona Lisa","Event-12-1986","tt0091167","Hannah and Her Sisters","nm0000323","Michael Caine",NA,NA,"012","1986"
"Best Supporting Actor",NA,"Hannah and Her Sisters, Mona Lisa","Event-12-1986","tt0091538","Mona Lisa","nm0000323","Michael Caine",NA,NA,"012","1986"
"Best Supporting Actress","Winner","Mona Lisa","Event-12-1986","tt0091538","Mona Lisa","nm0879154","Cathy Tyson",NA,NA,"012","1986"
"Best Supporting Actress","Winner","Hannah and Her Sisters","Event-12-1986","tt0091167","Hannah and Her Sisters","nm0001848","Dianne Wiest",NA,NA,"012","1986"
"Best Actor","Winner","Ironweed, The Witches of Eastwick","Event-13-1987","tt0093277","Ironweed","nm0000197","Jack Nicholson",NA,NA,"013","1987"
"Best Actor","Winner","Ironweed, The Witches of Eastwick","Event-13-1987","tt0094332","The Witches of Eastwick","nm0000197","Jack Nicholson",NA,NA,"013","1987"
"Best Actor","Winner","Roxanne","Event-13-1987","tt0093886","Roxanne","nm0000188","Steve Martin",NA,NA,"013","1987"
"Best Actress","Winner","Broadcast News","Event-13-1987","tt0092699","Broadcast News","nm0000456","Holly Hunter",NA,NA,"013","1987"
"Best Actress","Winner","Anna","Event-13-1987","tt0092569","Anna","nm0000476","Sally Kirkland",NA,NA,"013","1987"
"Best Cinematography","Winner","Vittorio Storaro","Event-13-1987","tt0093389","The Last Emperor","nm0005886","Vittorio Storaro",NA,NA,"013","1987"
"Best Cinematography",NA,"Philippe Rousselot","Event-13-1987","tt0093209","Hope and Glory","nm0003542","Philippe Rousselot",NA,NA,"013","1987"
"Best Director","Winner","Hope and Glory","Event-13-1987","tt0093209","Hope and Glory","nm0000958","John Boorman",NA,NA,"013","1987"
"Best Director",NA,"Broadcast News","Event-13-1987","tt0092699","Broadcast News","nm0000985","James L. Brooks",NA,NA,"013","1987"
"Best Foreign Film","Winner","Louis Malle","Event-13-1987","tt0092593","Goodbye, Children","nm0001501","Louis Malle",NA,NA,"013","1987"
"Best Foreign Film",NA,"Lasse Hallström","Event-13-1987","tt0089606","My Life as a Dog","nm0002120","Lasse Hallström",NA,NA,"013","1987"
"Best Music","Winner","David Byrne, Ryuichi Sakamoto, Cong Su","Event-13-1987","tt0093389","The Last Emperor","nm0126154","David Byrne",NA,NA,"013","1987"
"Best Music","Winner","David Byrne, Ryuichi Sakamoto, Cong Su","Event-13-1987","tt0093389","The Last Emperor","nm0757098","Ryuichi Sakamoto",NA,NA,"013","1987"
"Best Music","Winner","David Byrne, Ryuichi Sakamoto, Cong Su","Event-13-1987","tt0093389","The Last Emperor","nm0836775","Cong Su",NA,NA,"013","1987"
"Best Music",NA,"John Williams","Event-13-1987","tt0094332","The Witches of Eastwick","nm0002354","John Williams",NA,NA,"013","1987"
"Best Picture","Winner",NA,"Event-13-1987","tt0093209","Hope and Glory",NA,NA,NA,NA,"013","1987"
"Best Picture",NA,NA,"Event-13-1987","tt0093389","The Last Emperor",NA,NA,NA,NA,"013","1987"
"Best Screenplay","Winner","John Boorman","Event-13-1987","tt0093209","Hope and Glory","nm0000958","John Boorman",NA,NA,"013","1987"
"Best Screenplay",NA,"John Patrick Shanley","Event-13-1987","tt0093565","Moonstruck","nm0788234","John Patrick Shanley",NA,NA,"013","1987"
"Best Supporting Actor","Winner","Street Smart","Event-13-1987","tt0094056","Street Smart","nm0000151","Morgan Freeman",NA,NA,"013","1987"
"Best Supporting Actor",NA,"The Untouchables","Event-13-1987","tt0094226","The Untouchables","nm0000125","Sean Connery",NA,NA,"013","1987"
"Best Supporting Actress","Winner","Moonstruck","Event-13-1987","tt0093565","Moonstruck","nm0001156","Olympia Dukakis",NA,NA,"013","1987"
"Best Supporting Actress",NA,"Prick Up Your Ears","Event-13-1987","tt0093776","Prick Up Your Ears","nm0000603","Vanessa Redgrave",NA,NA,"013","1987"
"Best Actor","Winner","Big, Punchline","Event-14-1988","tt0094737","Big","nm0000158","Tom Hanks",NA,NA,"014","1988"
"Best Actor","Winner","Big, Punchline","Event-14-1988","tt0095927","Punchline","nm0000158","Tom Hanks",NA,NA,"014","1988"
"Best Actor",NA,"Mississippi Burning, Bat*21, Another Woman, Split Decisions, Full Moon in Blue Water","Event-14-1988","tt0095647","Mississippi Burning","nm0000432","Gene Hackman",NA,NA,"014","1988"
"Best Actor",NA,"Mississippi Burning, Bat*21, Another Woman, Split Decisions, Full Moon in Blue Water","Event-14-1988","tt0094663","Another Woman","nm0000432","Gene Hackman",NA,NA,"014","1988"
"Best Actor",NA,"Mississippi Burning, Bat*21, Another Woman, Split Decisions, Full Moon in Blue Water","Event-14-1988","tt0096161","Split Decisions","nm0000432","Gene Hackman",NA,NA,"014","1988"
"Best Actor",NA,"Mississippi Burning, Bat*21, Another Woman, Split Decisions, Full Moon in Blue Water","Event-14-1988","tt0095186","Full Moon in Blue Water","nm0000432","Gene Hackman",NA,NA,"014","1988"
"Best Actress","Winner","Running on Empty","Event-14-1988","tt0096018","Running on Empty","nm0001441","Christine Lahti",NA,NA,"014","1988"
"Best Actress",NA,"Bird","Event-14-1988","tt0094747","Bird","nm0893204","Diane Venora",NA,NA,"014","1988"
"Best Cinematography","Winner","Henri Alekan","Event-14-1988","tt0093191","Wings of Desire","nm0002162","Henri Alekan",NA,NA,"014","1988"
"Best Cinematography",NA,"Sven Nykvist","Event-14-1988","tt0096332","The Unbearable Lightness of Being","nm0005815","Sven Nykvist",NA,NA,"014","1988"
"Best Director","Winner","Dead Ringers","Event-14-1988","tt0094964","Dead Ringers","nm0000343","David Cronenberg",NA,NA,"014","1988"
"Best Director",NA,"The Last Temptation of Christ","Event-14-1988","tt0095497","The Last Temptation of Christ","nm0000217","Martin Scorsese",NA,NA,"014","1988"
"Best Documentary/Non-Fiction Film","Winner","Marcel Ophüls","Event-14-1988","tt0095341","Hôtel Terminus","nm0649096","Marcel Ophüls",NA,NA,"014","1988"
"Best Documentary/Non-Fiction Film",NA,"Errol Morris","Event-14-1988","tt0096257","The Thin Blue Line","nm0001554","Errol Morris",NA,NA,"014","1988"
"Best Foreign Film","Winner","Wim Wenders","Event-14-1988","tt0093191","Wings of Desire","nm0000694","Wim Wenders",NA,NA,"014","1988"
"Best Foreign Film",NA,"Mira Nair","Event-14-1988","tt0096028","Salaam Bombay!","nm0619762","Mira Nair",NA,NA,"014","1988"
"Best Music","Winner","Mark Isham","Event-14-1988","tt0095649","The Moderns","nm0006142","Mark Isham",NA,NA,"014","1988"
"Best Music",NA,"Lennie Niehaus, Charlie Parker","Event-14-1988","tt0094747","Bird","nm0006215","Lennie Niehaus",NA,NA,"014","1988"
"Best Music",NA,"Lennie Niehaus, Charlie Parker","Event-14-1988","tt0094747","Bird","nm0662127","Charlie Parker",NA,NA,"014","1988"
"Best Picture","Winner",NA,"Event-14-1988","tt0095530","Little Dorrit",NA,NA,NA,NA,"014","1988"
"Best Picture",NA,NA,"Event-14-1988","tt0094964","Dead Ringers",NA,NA,NA,NA,"014","1988"
"Best Screenplay","Winner","Ron Shelton","Event-14-1988","tt0094812","Bull Durham","nm0005421","Ron Shelton",NA,NA,"014","1988"
"Best Screenplay",NA,"Alan Rudolph, Jon Bradshaw","Event-14-1988","tt0095649","The Moderns","nm0748928","Alan Rudolph",NA,NA,"014","1988"
"Best Screenplay",NA,"Alan Rudolph, Jon Bradshaw","Event-14-1988","tt0095649","The Moderns","nm9329720","Jon Bradshaw",NA,NA,"014","1988"
"Best Supporting Actor","Winner","Little Dorrit","Event-14-1988","tt0095530","Little Dorrit","nm0000027","Alec Guinness",NA,NA,"014","1988"
"Best Supporting Actor",NA,"Tucker: The Man and His Dream","Event-14-1988","tt0096316","Tucker: The Man and His Dream","nm0001445","Martin Landau",NA,NA,"014","1988"
"Best Supporting Actress","Winner","Dead Ringers, The Moderns","Event-14-1988","tt0094964","Dead Ringers","nm0000991","Geneviève Bujold",NA,NA,"014","1988"
"Best Supporting Actress","Winner","Dead Ringers, The Moderns","Event-14-1988","tt0095649","The Moderns","nm0000991","Geneviève Bujold",NA,NA,"014","1988"
"Best Supporting Actress",NA,"Little Dorrit","Event-14-1988","tt0095530","Little Dorrit","nm0546816","Miriam Margolyes",NA,NA,"014","1988"
"Best Actor","Winner","My Left Foot","Event-15-1989","tt0097937","My Left Foot","nm0000358","Daniel Day-Lewis",NA,NA,"015","1989"
"Best Actor",NA,"Driving Miss Daisy, Lean on Me, Johnny Handsome, Glory","Event-15-1989","tt0097239","Driving Miss Daisy","nm0000151","Morgan Freeman",NA,NA,"015","1989"
"Best Actor",NA,"Driving Miss Daisy, Lean on Me, Johnny Handsome, Glory","Event-15-1989","tt0097722","Lean on Me","nm0000151","Morgan Freeman",NA,NA,"015","1989"
"Best Actor",NA,"Driving Miss Daisy, Lean on Me, Johnny Handsome, Glory","Event-15-1989","tt0097626","Johnny Handsome","nm0000151","Morgan Freeman",NA,NA,"015","1989"
"Best Actor",NA,"Driving Miss Daisy, Lean on Me, Johnny Handsome, Glory","Event-15-1989","tt0097441","Glory","nm0000151","Morgan Freeman",NA,NA,"015","1989"
"Best Actress","Winner","Sex, Lies, and Videotape","Event-15-1989","tt0098724","Sex, Lies, and Videotape","nm0000510","Andie MacDowell",NA,NA,"015","1989"
"Best Actress","Winner","The Fabulous Baker Boys","Event-15-1989","tt0097322","The Fabulous Baker Boys","nm0000201","Michelle Pfeiffer",NA,NA,"015","1989"
"Best Cinematography","Winner","Michael Ballhaus","Event-15-1989","tt0097322","The Fabulous Baker Boys","nm0000841","Michael Ballhaus",NA,NA,"015","1989"
"Best Cinematography",NA,"Robert Richardson","Event-15-1989","tt0096969","Born on the Fourth of July","nm0724744","Robert Richardson",NA,NA,"015","1989"
"Best Director","Winner","Do the Right Thing","Event-15-1989","tt0097216","Do the Right Thing","nm0000490","Spike Lee",NA,NA,"015","1989"
"Best Director",NA,"Born on the Fourth of July","Event-15-1989","tt0096969","Born on the Fourth of July","nm0000231","Oliver Stone",NA,NA,"015","1989"
"Best Documentary/Non-Fiction Film","Winner","Michael Moore","Event-15-1989","tt0098213","Roger & Me","nm0601619","Michael Moore",NA,NA,"015","1989"
"Best Documentary/Non-Fiction Film",NA,"Kazuo Hara","Event-15-1989","tt0092963","The Emperor's Naked Army Marches On","nm0361672","Kazuo Hara",NA,NA,"015","1989"
"Best Foreign Film","Winner","Terence Davies","Event-15-1989","tt0095037","Distant Voices, Still Lives","nm0203993","Terence Davies",NA,NA,"015","1989"
"Best Foreign Film","Winner","Claude Chabrol","Event-15-1989","tt0096336","Story of Women","nm0001031","Claude Chabrol",NA,NA,"015","1989"
"Best Music","Winner","Bill Lee","Event-15-1989","tt0097216","Do the Right Thing","nm0496881","Bill Lee",NA,NA,"015","1989"
"Best Music",NA,"Elliot Goldenthal","Event-15-1989","tt0097240","Drugstore Cowboy","nm0006106","Elliot Goldenthal",NA,NA,"015","1989"
"Best Picture","Winner",NA,"Event-15-1989","tt0097216","Do the Right Thing",NA,NA,NA,NA,"015","1989"
"Best Picture",NA,NA,"Event-15-1989","tt0097240","Drugstore Cowboy",NA,NA,NA,NA,"015","1989"
"Best Screenplay","Winner","Gus Van Sant, Daniel Yost","Event-15-1989","tt0097240","Drugstore Cowboy","nm0001814","Gus Van Sant",NA,NA,"015","1989"
"Best Screenplay","Winner","Gus Van Sant, Daniel Yost","Event-15-1989","tt0097240","Drugstore Cowboy","nm0949127","Daniel Yost",NA,NA,"015","1989"
"Best Screenplay",NA,"Spike Lee","Event-15-1989","tt0097216","Do the Right Thing","nm0000490","Spike Lee",NA,NA,"015","1989"
"Best Supporting Actor","Winner","Do the Right Thing","Event-15-1989","tt0097216","Do the Right Thing","nm0000732","Danny Aiello",NA,NA,"015","1989"
"Best Supporting Actor",NA,"Crimes and Misdemeanors","Event-15-1989","tt0097123","Crimes and Misdemeanors","nm0001445","Martin Landau",NA,NA,"015","1989"
"Best Supporting Actress","Winner","My Left Foot","Event-15-1989","tt0097937","My Left Foot","nm0002084","Brenda Fricker",NA,NA,"015","1989"
"Best Supporting Actress",NA,"Enemies, A Love Story","Event-15-1989","tt0097276","Enemies, A Love Story","nm0001378","Anjelica Huston",NA,NA,"015","1989"
"Best Actor","Winner","Reversal of Fortune","Event-16-1990","tt0100486","Reversal of Fortune","nm0000460","Jeremy Irons",NA,NA,"016","1990"
"Best Actor",NA,"Life and Nothing But","Event-16-1990","tt0098596","Life and Nothing But","nm0634159","Philippe Noiret",NA,NA,"016","1990"
"Best Actress","Winner","The Grifters, The Witches","Event-16-1990","tt0099703","The Grifters","nm0001378","Anjelica Huston",NA,NA,"016","1990"
"Best Actress","Winner","The Grifters, The Witches","Event-16-1990","tt0100944","The Witches","nm0001378","Anjelica Huston",NA,NA,"016","1990"
"Best Actress",NA,"Mr. & Mrs. Bridge","Event-16-1990","tt0100200","Mr. & Mrs. Bridge","nm0940946","Joanne Woodward",NA,NA,"016","1990"
"Best Cinematography","Winner","Michael Ballhaus","Event-16-1990","tt0099685","Goodfellas","nm0000841","Michael Ballhaus",NA,NA,"016","1990"
"Best Cinematography",NA,"Vittorio Storaro","Event-16-1990","tt0100594","The Sheltering Sky","nm0005886","Vittorio Storaro",NA,NA,"016","1990"
"Best Director","Winner","Goodfellas","Event-16-1990","tt0099685","Goodfellas","nm0000217","Martin Scorsese",NA,NA,"016","1990"
"Best Director",NA,"Dances with Wolves","Event-16-1990","tt0099348","Dances with Wolves","nm0000126","Kevin Costner",NA,NA,"016","1990"
"Best Documentary/Non-Fiction Film","Winner","Jennie Livingston","Event-16-1990","tt0100332","Paris Is Burning","nm0515255","Jennie Livingston",NA,NA,"016","1990"
"Best Documentary/Non-Fiction Film","Winner","Dusan Hanák","Event-16-1990","tt0171587","Pictures of the Old World","nm0361575","Dusan Hanák",NA,NA,"016","1990"
"Best Foreign Film","Winner","Bertrand Tavernier","Event-16-1990","tt0098596","Life and Nothing But","nm0851724","Bertrand Tavernier",NA,NA,"016","1990"
"Best Foreign Film",NA,"Jean-Paul Rappeneau","Event-16-1990","tt0099334","Cyrano de Bergerac","nm0710919","Jean-Paul Rappeneau",NA,NA,"016","1990"
"Best Music","Winner","Richard Horowitz, Ryuichi Sakamoto","Event-16-1990","tt0100594","The Sheltering Sky","nm0003281","Richard Horowitz",NA,NA,"016","1990"
"Best Music","Winner","Richard Horowitz, Ryuichi Sakamoto","Event-16-1990","tt0100594","The Sheltering Sky","nm0757098","Ryuichi Sakamoto",NA,NA,"016","1990"
"Best Music",NA,"Randy Newman","Event-16-1990","tt0099073","Avalon","nm0005271","Randy Newman",NA,NA,"016","1990"
"Best Picture","Winner",NA,"Event-16-1990","tt0099685","Goodfellas",NA,NA,NA,NA,"016","1990"
"Best Picture",NA,NA,"Event-16-1990","tt0099348","Dances with Wolves",NA,NA,NA,NA,"016","1990"
"Best Screenplay","Winner","Nicholas Kazan","Event-16-1990","tt0100486","Reversal of Fortune","nm0443582","Nicholas Kazan",NA,NA,"016","1990"
"Best Screenplay",NA,"Charles Burnett","Event-16-1990","tt0100791","To Sleep with Anger","nm0122344","Charles Burnett",NA,NA,"016","1990"
"Best Supporting Actor","Winner","Goodfellas","Event-16-1990","tt0099685","Goodfellas","nm0000582","Joe Pesci",NA,NA,"016","1990"
"Best Supporting Actor",NA,"Longtime Companion","Event-16-1990","tt0100049","Longtime Companion","nm0001117","Bruce Davison",NA,NA,"016","1990"
"Best Supporting Actress","Winner","Goodfellas","Event-16-1990","tt0099685","Goodfellas","nm0000966","Lorraine Bracco",NA,NA,"016","1990"
"Best Supporting Actress",NA,"Edward Scissorhands","Event-16-1990","tt0099487","Edward Scissorhands","nm0001848","Dianne Wiest",NA,NA,"016","1990"
"Best Actor","Winner","The Prince of Tides","Event-17-1991","tt0102713","The Prince of Tides","nm0000560","Nick Nolte",NA,NA,"017","1991"
"Best Actor",NA,"Bugsy","Event-17-1991","tt0101516","Bugsy","nm0000886","Warren Beatty",NA,NA,"017","1991"
"Best Actress","Winner","The Fisher King","Event-17-1991","tt0101889","The Fisher King","nm0001689","Mercedes Ruehl",NA,NA,"017","1991"
"Best Actress",NA,"Thelma & Louise","Event-17-1991","tt0103074","Thelma & Louise","nm0000133","Geena Davis",NA,NA,"017","1991"
"Best Animation","Winner","Gary Trousdale, Kirk Wise","Event-17-1991","tt0101414","Beauty and the Beast","nm0873779","Gary Trousdale",NA,NA,"017","1991"
"Best Animation","Winner","Gary Trousdale, Kirk Wise","Event-17-1991","tt0101414","Beauty and the Beast","nm0936374","Kirk Wise",NA,NA,"017","1991"
"Best Cinematography","Winner","Roger Deakins","Event-17-1991","tt0101410","Barton Fink","nm0005683","Roger Deakins",NA,NA,"017","1991"
"Best Cinematography",NA,"Eric Alan Edwards, John J. Campbell","Event-17-1991","tt0102494","My Own Private Idaho","nm0004090","Eric Alan Edwards",NA,NA,"017","1991"
"Best Cinematography",NA,"Eric Alan Edwards, John J. Campbell","Event-17-1991","tt0102494","My Own Private Idaho","nm0006408","John J. Campbell",NA,NA,"017","1991"
"Best Director","Winner","Bugsy","Event-17-1991","tt0101516","Bugsy","nm0001469","Barry Levinson",NA,NA,"017","1991"
"Best Director",NA,"The Fisher King","Event-17-1991","tt0101889","The Fisher King","nm0000416","Terry Gilliam",NA,NA,"017","1991"
"Best Documentary/Non-Fiction Film","Winner","Barbara Kopple","Event-17-1991","tt0099028","American Dream","nm0465932","Barbara Kopple",NA,NA,"017","1991"
