"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Director",NA,"The Diving Bell and the Butterfly","Event-42-2008","tt0401383","The Diving Bell and the Butterfly","nm0773603","Julian Schnabel",NA,NA
"Best Film","Winner",NA,"Event-42-2008","tt0469494","There Will Be Blood",NA,NA,NA,NA
"Best Film",NA,NA,"Event-42-2008","tt0401383","The Diving Bell and the Butterfly",NA,NA,NA,NA
"Best Film",NA,NA,"Event-42-2008","tt0477348","No Country for Old Men",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-42-2008","tt1032846","4 Months, 3 Weeks and 2 Days",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-42-2008","tt0401383","The Diving Bell and the Butterfly",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-42-2008","tt0808417","Persepolis",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-42-2008","tt0912593","No End in Sight",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-42-2008","tt0386032","Sicko",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-42-2008","tt1032854","Terror's Advocate",NA,NA,NA,NA
"Best Screenplay","Winner","Tamara Jenkins","Event-42-2008","tt0775529","The Savages","nm0420982","Tamara Jenkins",NA,NA
"Best Screenplay",NA,"Paul Thomas Anderson","Event-42-2008","tt0469494","There Will Be Blood","nm0000759","Paul Thomas Anderson",NA,NA
"Best Screenplay",NA,"Ronald Harwood","Event-42-2008","tt0401383","The Diving Bell and the Butterfly","nm0367838","Ronald Harwood",NA,NA
"Best Supporting Actor","Winner","The Assassination of Jesse James by the Coward Robert Ford","Event-42-2008","tt0443680","The Assassination of Jesse James by the Coward Robert Ford","nm0000729","Casey Affleck",NA,NA
"Best Supporting Actor",NA,"No Country for Old Men","Event-42-2008","tt0477348","No Country for Old Men","nm0000849","Javier Bardem",NA,NA
"Best Supporting Actor",NA,"Charlie Wilson's War","Event-42-2008","tt0472062","Charlie Wilson's War","nm0000450","Philip Seymour Hoffman",NA,NA
"Best Supporting Actress","Winner","I'm Not There","Event-42-2008","tt0368794","I'm Not There","nm0000949","Cate Blanchett",NA,NA
"Best Supporting Actress",NA,"Gone Baby Gone, Before the Devil Knows You're Dead","Event-42-2008","tt0452623","Gone Baby Gone","nm0752407","Amy Ryan",NA,NA
"Best Supporting Actress",NA,"Gone Baby Gone, Before the Devil Knows You're Dead","Event-42-2008","tt0292963","Before the Devil Knows You're Dead","nm0752407","Amy Ryan",NA,NA
"Best Supporting Actress",NA,"Michael Clayton","Event-42-2008","tt0465538","Michael Clayton","nm0842770","Tilda Swinton",NA,NA
"Best Actor","Winner","Milk","Event-43-2009","tt1013753","Milk","nm0000576","Sean Penn",NA,NA
"Best Actor",NA,"The Wrestler","Event-43-2009","tt1125849","The Wrestler","nm0000620","Mickey Rourke",NA,NA
"Best Actor",NA,"Gran Torino","Event-43-2009","tt1205489","Gran Torino","nm0000142","Clint Eastwood",NA,NA
"Best Actress","Winner","Happy-Go-Lucky","Event-43-2009","tt1045670","Happy-Go-Lucky","nm1020089","Sally Hawkins",NA,NA
"Best Actress",NA,"Frozen River","Event-43-2009","tt0978759","Frozen River","nm0502425","Melissa Leo",NA,NA
"Best Actress",NA,"Wendy and Lucy","Event-43-2009","tt1152850","Wendy and Lucy","nm0931329","Michelle Williams",NA,NA
"Best Cinematography","Winner","Anthony Dod Mantle","Event-43-2009","tt1010048","Slumdog Millionaire","nm0230045","Anthony Dod Mantle",NA,NA
"Best Cinematography",NA,"Ping Bin Lee","Event-43-2009","tt0826711","Flight of the Red Balloon","nm0496742","Ping Bin Lee",NA,NA
"Best Cinematography",NA,"Nelson Lik-wai Yu","Event-43-2009","tt0859765","Still Life","nm0950454","Nelson Lik-wai Yu",NA,NA
"Best Cinematography",NA,"Wally Pfister","Event-43-2009","tt0468569","The Dark Knight","nm0002892","Wally Pfister",NA,NA
"Best Director","Winner","Happy-Go-Lucky","Event-43-2009","tt1045670","Happy-Go-Lucky","nm0005139","Mike Leigh",NA,NA
"Best Director",NA,"Milk, Paranoid Park","Event-43-2009","tt1013753","Milk","nm0001814","Gus Van Sant",NA,NA
"Best Director",NA,"Milk, Paranoid Park","Event-43-2009","tt0842929","Paranoid Park","nm0001814","Gus Van Sant",NA,NA
"Best Director",NA,"Slumdog Millionaire","Event-43-2009","tt1010048","Slumdog Millionaire","nm0000965","Danny Boyle",NA,NA
"Best Film","Winner",NA,"Event-43-2009","tt1185616","Waltz with Bashir",NA,NA,NA,NA
"Best Film",NA,NA,"Event-43-2009","tt1045670","Happy-Go-Lucky",NA,NA,NA,NA
"Best Film",NA,NA,"Event-43-2009","tt0910970","WALL·E",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-43-2009",NA,NA,NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-43-2009","tt1155592","Man on Wire",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-43-2009","tt1149405","Trouble the Water",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-43-2009","tt1093824","Encounters at the End of the World",NA,NA,NA,NA
"Best Screenplay","Winner","Mike Leigh","Event-43-2009","tt1045670","Happy-Go-Lucky","nm0005139","Mike Leigh",NA,NA
"Best Screenplay",NA,"Arnaud Desplechin, Emmanuel Bourdieu","Event-43-2009","tt0993789","A Christmas Tale","nm0221611","Arnaud Desplechin",NA,NA
"Best Screenplay",NA,"Arnaud Desplechin, Emmanuel Bourdieu","Event-43-2009","tt0993789","A Christmas Tale","nm0099802","Emmanuel Bourdieu",NA,NA
"Best Screenplay",NA,"Charlie Kaufman","Event-43-2009","tt0383028","Synecdoche, New York","nm0442109","Charlie Kaufman",NA,NA
"Best Supporting Actor","Winner","Happy-Go-Lucky","Event-43-2009","tt1045670","Happy-Go-Lucky","nm0550371","Eddie Marsan",NA,NA
"Best Supporting Actor",NA,"The Dark Knight","Event-43-2009","tt0468569","The Dark Knight","nm0005132","Heath Ledger",NA,NA
"Best Supporting Actor",NA,"Milk","Event-43-2009","tt1013753","Milk","nm0000982","Josh Brolin",NA,NA
"Best Supporting Actress","Winner","The Edge of Heaven","Event-43-2009","tt0880502","The Edge of Heaven","nm0778016","Hanna Schygulla",NA,NA
"Best Supporting Actress",NA,"Doubt","Event-43-2009","tt0918927","Doubt","nm0205626","Viola Davis",NA,NA
"Best Supporting Actress",NA,"Vicky Cristina Barcelona","Event-43-2009","tt0497465","Vicky Cristina Barcelona","nm0004851","Penélope Cruz",NA,NA
"Best Actor","Winner","The Hurt Locker","Event-44-2010","tt0887912","The Hurt Locker","nm0719637","Jeremy Renner",NA,NA
"Best Actor",NA,"Crazy Heart","Event-44-2010","tt1263670","Crazy Heart","nm0000313","Jeff Bridges",NA,NA
"Best Actor",NA,"Bad Lieutenant: Port of Call New Orleans","Event-44-2010","tt1095217","Bad Lieutenant: Port of Call New Orleans","nm0000115","Nicolas Cage",NA,NA
"Best Actress","Winner","Seraphine","Event-44-2010","tt1048171","Seraphine","nm0603446","Yolande Moreau",NA,NA
"Best Actress",NA,"Julie & Julia, Fantastic Mr. Fox","Event-44-2010","tt1135503","Julie & Julia","nm0000658","Meryl Streep",NA,NA
"Best Actress",NA,"Julie & Julia, Fantastic Mr. Fox","Event-44-2010","tt0432283","Fantastic Mr. Fox","nm0000658","Meryl Streep",NA,NA
"Best Actress",NA,"Bright Star","Event-44-2010","tt0810784","Bright Star","nm0180411","Abbie Cornish",NA,NA
"Best Cinematography","Winner","Christian Berger","Event-44-2010","tt1149362","The White Ribbon","nm0074141","Christian Berger",NA,NA
"Best Cinematography",NA,"Barry Ackroyd","Event-44-2010","tt0887912","The Hurt Locker","nm0010096","Barry Ackroyd",NA,NA
"Best Cinematography",NA,"Mischa Gavrjusjov, Jan Troell","Event-44-2010","tt0961066","Everlasting Moments","nm0310672","Mischa Gavrjusjov",NA,NA
"Best Cinematography",NA,"Mischa Gavrjusjov, Jan Troell","Event-44-2010","tt0961066","Everlasting Moments","nm0873296","Jan Troell",NA,NA
"Best Director","Winner","The Hurt Locker","Event-44-2010","tt0887912","The Hurt Locker","nm0000941","Kathryn Bigelow",NA,NA
"Best Director",NA,"Summer Hours","Event-44-2010","tt0836700","Summer Hours","nm0000801","Olivier Assayas",NA,NA
"Best Director",NA,"Fantastic Mr. Fox","Event-44-2010","tt0432283","Fantastic Mr. Fox","nm0027572","Wes Anderson",NA,NA
"Best Film","Winner",NA,"Event-44-2010","tt0887912","The Hurt Locker",NA,NA,NA,NA
"Best Film",NA,NA,"Event-44-2010","tt0836700","Summer Hours",NA,NA,NA,NA
"Best Film",NA,NA,"Event-44-2010","tt0361748","Inglourious Basterds",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-44-2010","tt0836700","Summer Hours",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-44-2010","tt0961066","Everlasting Moments",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-44-2010","tt1100048","35 Shots of Rum",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-44-2010","tt1337051","Police, Adjective",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-44-2010","tt1129435","The Beaches of Agnès",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-44-2010","tt1032821","Tyson",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-44-2010","tt1157605","Anvil",NA,NA,NA,NA
"Best Production Design","Winner","Nelson Lowry","Event-44-2010","tt0432283","Fantastic Mr. Fox","nm0523357","Nelson Lowry",NA,NA
"Best Production Design",NA,"Rick Carter","Event-44-2010","tt0499549","Avatar","nm0141437","Rick Carter",NA,NA
"Best Production Design",NA,"Henry Selick","Event-44-2010","tt0327597","Coraline","nm0783139","Henry Selick",NA,NA
"Best Screenplay","Winner","Joel Coen, Ethan Coen","Event-44-2010","tt1019452","A Serious Man","nm0001054","Joel Coen",NA,NA
"Best Screenplay","Winner","Joel Coen, Ethan Coen","Event-44-2010","tt1019452","A Serious Man","nm0001053","Ethan Coen",NA,NA
"Best Screenplay",NA,"Olivier Assayas","Event-44-2010","tt0836700","Summer Hours","nm0000801","Olivier Assayas",NA,NA
"Best Screenplay",NA,"Quentin Tarantino","Event-44-2010","tt0361748","Inglourious Basterds","nm0000233","Quentin Tarantino",NA,NA
"Best Supporting Actor","Winner","Inglourious Basterds","Event-44-2010","tt0361748","Inglourious Basterds","nm0910607","Christoph Waltz",NA,NA
"Best Supporting Actor","Winner","Bright Star","Event-44-2010","tt0810784","Bright Star","nm0773973","Paul Schneider",NA,NA
"Best Supporting Actor",NA,"Me and Orson Welles","Event-44-2010","tt1175506","Me and Orson Welles","nm1605114","Christian McKay",NA,NA
"Best Supporting Actress","Winner","Precious","Event-44-2010","tt0929632","Precious","nm0594898","Mo'Nique",NA,NA
"Best Supporting Actress",NA,"Up in the Air","Event-44-2010","tt1193138","Up in the Air","nm0447695","Anna Kendrick",NA,NA
"Best Supporting Actress",NA,"The Messenger","Event-44-2010","tt0790712","The Messenger","nm0608090","Samantha Morton",NA,NA
"Best Actor","Winner","The Social Network","Event-45-2011","tt1285016","The Social Network","nm0251986","Jesse Eisenberg",NA,NA
"Best Actor",NA,"The King's Speech","Event-45-2011","tt1504320","The King's Speech","nm0000147","Colin Firth",NA,NA
"Best Actor",NA,"Carlos","Event-45-2011","tt1321865","Carlos","nm1183149","Edgar Ramírez",NA,NA
"Best Actress","Winner","Vincere","Event-45-2011","tt1156173","Vincere","nm0583856","Giovanna Mezzogiorno",NA,NA
"Best Actress",NA,"The Kids Are All Right","Event-45-2011","tt0842926","The Kids Are All Right","nm0000906","Annette Bening",NA,NA
"Best Actress",NA,"Another Year","Event-45-2011","tt1431181","Another Year","nm0544334","Lesley Manville",NA,NA
"Best Cinematography","Winner","Roger Deakins","Event-45-2011","tt1403865","True Grit","nm0005683","Roger Deakins",NA,NA
"Best Cinematography",NA,"Matthew Libatique","Event-45-2011","tt0947798","Black Swan","nm0508732","Matthew Libatique",NA,NA
"Best Cinematography",NA,"Harris Savides","Event-45-2011","tt1421051","Somewhere","nm0767647","Harris Savides",NA,NA
"Best Director","Winner","The Social Network","Event-45-2011","tt1285016","The Social Network","nm0000399","David Fincher",NA,NA
"Best Director",NA,"Carlos","Event-45-2011","tt1321865","Carlos","nm0000801","Olivier Assayas",NA,NA
"Best Director",NA,"The Ghost Writer","Event-45-2011","tt1139328","The Ghost Writer","nm0000591","Roman Polanski",NA,NA
"Best Film","Winner",NA,"Event-45-2011","tt1285016","The Social Network",NA,NA,NA,NA
"Best Film",NA,NA,"Event-45-2011","tt1321865","Carlos",NA,NA,NA,NA
"Best Film",NA,NA,"Event-45-2011","tt1399683","Winter's Bone",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-45-2011","tt1321865","Carlos",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-45-2011","tt1235166","A Prophet",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-45-2011","tt1135952","White Material",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-45-2011","tt1645089","Inside Job",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-45-2011","tt1587707","Exit Through the Gift Shop",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-45-2011","tt1512201","Last Train Home",NA,NA,NA,NA
"Best Screenplay","Winner","Aaron Sorkin","Event-45-2011","tt1285016","The Social Network","nm0815070","Aaron Sorkin",NA,NA
"Best Screenplay",NA,"David Seidler","Event-45-2011","tt1504320","The King's Speech","nm0782436","David Seidler",NA,NA
"Best Screenplay",NA,"Roman Polanski, Robert Harris","Event-45-2011","tt1139328","The Ghost Writer","nm0000591","Roman Polanski",NA,NA
"Best Screenplay",NA,"Roman Polanski, Robert Harris","Event-45-2011","tt1139328","The Ghost Writer","nm0365249","Robert Harris",NA,NA
"Best Supporting Actor","Winner","The King's Speech","Event-45-2011","tt1504320","The King's Speech","nm0001691","Geoffrey Rush",NA,NA
"Best Supporting Actor",NA,"The Fighter","Event-45-2011","tt0964517","The Fighter","nm0000288","Christian Bale",NA,NA
"Best Supporting Actor",NA,"The Town","Event-45-2011","tt0840361","The Town","nm0719637","Jeremy Renner",NA,NA
"Best Supporting Actress","Winner","The Ghost Writer","Event-45-2011","tt1139328","The Ghost Writer","nm0931404","Olivia Williams",NA,NA
"Best Supporting Actress",NA,"The Fighter","Event-45-2011","tt0964517","The Fighter","nm0010736","Amy Adams",NA,NA
"Best Supporting Actress",NA,"Animal Kingdom","Event-45-2011","tt1313092","Animal Kingdom","nm0915865","Jacki Weaver",NA,NA
"Best Supporting Actress",NA,"The Fighter","Event-45-2011","tt0964517","The Fighter","nm0502425","Melissa Leo",NA,NA
"Best Actor","Winner","Moneyball, The Tree of Life","Event-46-2012","tt1210166","Moneyball","nm0000093","Brad Pitt",NA,NA
"Best Actor","Winner","Moneyball, The Tree of Life","Event-46-2012","tt0478304","The Tree of Life","nm0000093","Brad Pitt",NA,NA
"Best Actor",NA,"Tinker Tailor Soldier Spy","Event-46-2012","tt1340800","Tinker Tailor Soldier Spy","nm0000198","Gary Oldman",NA,NA
"Best Actor",NA,"The Artist","Event-46-2012","tt1655442","The Artist","nm0241121","Jean Dujardin",NA,NA
"Best Actress","Winner","Melancholia","Event-46-2012","tt1527186","Melancholia","nm0000379","Kirsten Dunst",NA,NA
"Best Actress",NA,"Poetry","Event-46-2012","tt1287878","Poetry","nm0950902","Yun Jeong-hie",NA,NA
"Best Actress",NA,"The Iron Lady","Event-46-2012","tt1007029","The Iron Lady","nm0000658","Meryl Streep",NA,NA
"Best Cinematography","Winner","Emmanuel Lubezki","Event-46-2012","tt0478304","The Tree of Life","nm0523881","Emmanuel Lubezki",NA,NA
"Best Cinematography",NA,"Manuel Alberto Claro","Event-46-2012","tt1527186","Melancholia","nm0993994","Manuel Alberto Claro",NA,NA
"Best Cinematography",NA,"Robert Richardson","Event-46-2012","tt0970179","Hugo","nm0724744","Robert Richardson",NA,NA
"Best Director","Winner","The Tree of Life","Event-46-2012","tt0478304","The Tree of Life","nm0000517","Terrence Malick",NA,NA
"Best Director",NA,"Hugo","Event-46-2012","tt0970179","Hugo","nm0000217","Martin Scorsese",NA,NA
"Best Director",NA,"Melancholia","Event-46-2012","tt1527186","Melancholia","nm0001885","Lars von Trier",NA,NA
"Best Film","Winner",NA,"Event-46-2012","tt1527186","Melancholia",NA,NA,NA,NA
"Best Film",NA,NA,"Event-46-2012","tt0478304","The Tree of Life",NA,NA,NA,NA
"Best Film",NA,NA,"Event-46-2012","tt1832382","A Separation",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-46-2012","tt1832382","A Separation",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-46-2012","tt20259142","Mysteries of Lisbon",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-46-2012","tt1508675","Le Havre",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-46-2012","tt1664894","Cave of Forgotten Dreams",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-46-2012","tt1319744","The Interrupters",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-46-2012","tt1972663","Into the Abyss",NA,NA,NA,NA
"Best Screenplay","Winner","Asghar Farhadi","Event-46-2012","tt1832382","A Separation","nm1410815","Asghar Farhadi",NA,NA
"Best Screenplay",NA,"Steven Zaillian, Aaron Sorkin","Event-46-2012","tt1210166","Moneyball","nm0001873","Steven Zaillian",NA,NA
"Best Screenplay",NA,"Steven Zaillian, Aaron Sorkin","Event-46-2012","tt1210166","Moneyball","nm0815070","Aaron Sorkin",NA,NA
"Best Screenplay",NA,"Woody Allen","Event-46-2012","tt1605783","Midnight in Paris","nm0000095","Woody Allen",NA,NA
"Best Supporting Actor","Winner","Drive","Event-46-2012","tt0780504","Drive","nm0000983","Albert Brooks",NA,NA
"Best Supporting Actor",NA,"Beginners","Event-46-2012","tt1532503","Beginners","nm0001626","Christopher Plummer",NA,NA
"Best Supporting Actor",NA,"Young Adult","Event-46-2012","tt1625346","Young Adult","nm0652663","Patton Oswalt",NA,NA
"Best Supporting Actress","Winner","The Tree of Life, Take Shelter, The Help","Event-46-2012","tt0478304","The Tree of Life","nm1567113","Jessica Chastain",NA,NA
"Best Supporting Actress","Winner","The Tree of Life, Take Shelter, The Help","Event-46-2012","tt1675192","Take Shelter","nm1567113","Jessica Chastain",NA,NA
"Best Supporting Actress","Winner","The Tree of Life, Take Shelter, The Help","Event-46-2012","tt1454029","The Help","nm1567113","Jessica Chastain",NA,NA
"Best Supporting Actress",NA,"Margaret","Event-46-2012","tt0466893","Margaret","nm0075588","Jeannie Berlin",NA,NA
"Best Supporting Actress",NA,"The Descendants","Event-46-2012","tt1033575","The Descendants","nm0940362","Shailene Woodley",NA,NA
"Best Actor","Winner","Lincoln","Event-47-2013","tt0443272","Lincoln","nm0000358","Daniel Day-Lewis",NA,NA
"Best Actor",NA,"Holy Motors","Event-47-2013","tt2076220","Holy Motors","nm0491777","Denis Lavant",NA,NA
"Best Actor",NA,"The Master","Event-47-2013","tt1560747","The Master","nm0001618","Joaquin Phoenix",NA,NA
"Best Actress","Winner","Amour","Event-47-2013","tt1602620","Amour","nm0728938","Emmanuelle Riva",NA,NA
"Best Actress",NA,"Silver Linings Playbook","Event-47-2013","tt1045658","Silver Linings Playbook","nm2225369","Jennifer Lawrence",NA,NA
"Best Actress",NA,"Zero Dark Thirty","Event-47-2013","tt1790885","Zero Dark Thirty","nm1567113","Jessica Chastain",NA,NA
"Best Cinematography","Winner","Mihai Malaimare Jr.","Event-47-2013","tt1560747","The Master","nm1893246","Mihai Malaimare Jr.",NA,NA
"Best Cinematography",NA,"Roger Deakins","Event-47-2013","tt1074638","Skyfall","nm0005683","Roger Deakins",NA,NA
"Best Cinematography",NA,"Greig Fraser","Event-47-2013","tt1790885","Zero Dark Thirty","nm0292132","Greig Fraser",NA,NA
"Best Director","Winner","Amour","Event-47-2013","tt1602620","Amour","nm0359734","Michael Haneke",NA,NA
"Best Director",NA,"Zero Dark Thirty","Event-47-2013","tt1790885","Zero Dark Thirty","nm0000941","Kathryn Bigelow",NA,NA
"Best Director",NA,"The Master","Event-47-2013","tt1560747","The Master","nm0000759","Paul Thomas Anderson",NA,NA
